CustomerKey;GeographyKey;CustomerAlternateKey;Title;FirstName;MiddleName;LastName;NameStyle;MaritalStatus;Suffix;Gender;EmailAddress;YearlyIncome;TotalChildren;NumberChildrenAtHome;EnglishEducation;SpanishEducation;FrenchEducation;EnglishOccupation;SpanishOccupation;FrenchOccupation;HouseOwnerFlag;NumberCarsOwned;AddressLine1;AddressLine2;Phone;DateFirstPurchase;CommuteDistance;Region;Age;BikeBuyer;BirthDateDay;BirthDateMonth;BirthDateYear;AgeRange
25254;612;AW00025254;;Krystal;A;She;0;S;;F;krystal23@adventure-works.com;30000;0;0;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;6558 Pacifica Ave.;;433-555-0128;2/1/08;5-10 Miles;North America;48;0;10;6;1976;40-50
25255;360;AW00025255;;Logan;L;Lal;0;M;;M;logan2@adventure-works.com;40000;0;0;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;9669 Vista Court;;508-555-0111;2/8/08;5-10 Miles;North America;49;0;27;4;1975;40-50
25258;310;AW00025258;;Micheal;;Vazquez;0;M;;M;micheal10@adventure-works.com;30000;0;0;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;1314 Greenview Court;;251-555-0141;2/22/2008;5-10 Miles;North America;44;0;13;8;1980;40-50
25259;641;AW00025259;;Ethan;;Thomas;0;M;;M;ethan44@adventure-works.com;30000;0;0;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;0;2;5751 San Vincente Drive;;185-555-0143;10/15/2007;0-1 Miles;North America;45;0;22;9;1979;40-50
25260;648;AW00025260;;Dalton;;Howard;0;S;;M;dalton82@adventure-works.com;40000;0;0;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;6925 Post Road;;635-555-0176;3/3/08;5-10 Miles;North America;46;0;11;8;1978;40-50
25261;326;AW00025261;;Eduardo;A;Phillips;0;M;;M;eduardo39@adventure-works.com;40000;0;0;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;4623 St. George Dr;;201-555-0146;9/26/2007;5-10 Miles;North America;46;0;2;10;1978;40-50
25264;298;AW00025264;;Wyatt;;Bryant;0;S;;M;wyatt68@adventure-works.com;40000;0;0;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;4744 Mary Dr.;;367-555-0158;4/24/2008;5-10 Miles;North America;47;0;16;4;1977;40-50
25265;50;AW00025265;;Hannah;J;Smith;0;S;;F;hannah1@adventure-works.com;30000;0;0;Partial High School;Educaci¢n secundaria (en curso);Niveau bac;Clerical;Administrativo;Employ‚;0;2;5795 Morning Glory Dr.;;805-555-0118;9/20/2007;5-10 Miles;North America;45;0;22;2;1979;40-50
25275;632;AW00025275;;Christina;;Watson;0;S;;F;christina0@adventure-works.com;40000;0;0;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;0;2;973 Broadway Street;;757-555-0167;2/16/2008;1-2 Miles;North America;48;0;26;2;1976;40-50
25276;648;AW00025276;;Mackenzie;G;Richardson;0;S;;F;mackenzie8@adventure-works.com;40000;0;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;0;1;2422 Brookview Drive;;171-555-0149;2/10/08;1-2 Miles;North America;48;0;8;7;1976;40-50
25277;311;AW00025277;;Jermaine;;Fernandez;0;S;;M;jermaine14@adventure-works.com;40000;0;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;1;1;1434 Boxwood Drive;;248-555-0154;4/17/2008;5-10 Miles;North America;48;0;15;1;1976;40-50
25278;315;AW00025278;;Brianna;B;Butler;0;M;;F;brianna59@adventure-works.com;40000;0;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;1;1;7861 Yosemite Dr.;;597-555-0147;4/4/08;5-10 Miles;North America;47;0;21;12;1976;40-50
25279;372;AW00025279;;Jordyn;L;Barnes;0;S;;F;jordyn2@adventure-works.com;40000;0;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;0;1;2983 Yosemite Ct;;211-555-0131;6/25/2008;1-2 Miles;North America;48;0;10;3;1976;40-50
25280;374;AW00025280;;Emily;A;Price;0;S;;F;emily25@adventure-works.com;40000;0;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;0;1;26 Leland Way;;525-555-0171;6/25/2008;1-2 Miles;North America;48;0;5;6;1976;40-50
25281;635;AW00025281;;Jeremy;J;Allen;0;S;;M;jeremy7@adventure-works.com;40000;0;0;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;0;2;5091 Laurel Dr.;;337-555-0184;9/27/2007;1-2 Miles;North America;49;1;14;9;1975;40-50
25283;338;AW00025283;;Caitlin;A;Howard;0;S;;F;caitlin9@adventure-works.com;50000;0;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;0;1;7817 Mt. Wilson Way;;539-555-0190;1/23/2008;1-2 Miles;North America;50;0;4;9;1974;40-50
25284;315;AW00025284;;Allison;;Mitchell;0;S;;F;allison34@adventure-works.com;70000;0;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;1;2;5739 Pleasant Hill Rd.;;246-555-0179;12/3/07;5-10 Miles;North America;52;1;19;6;1972;51-60
25285;614;AW00025285;;Noah;B;Williams;0;S;;M;noah58@adventure-works.com;70000;0;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Skilled Manual;Obrero especializado;Technicien;1;2;8100 Contra Loma Blvd.;;477-555-0174;12/16/2007;5-10 Miles;North America;52;1;2;6;1972;51-60
25286;374;AW00025286;;Zachary;;Powell;0;S;;M;zachary7@adventure-works.com;80000;0;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;0;1;3115 Warmcastle Ct;;615-555-0121;12/12/07;0-1 Miles;North America;52;1;4;9;1972;51-60
25288;51;AW00025288;;Jordyn;;Flores;0;S;;F;jordyn12@adventure-works.com;80000;0;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;0;1;6228 Rivewview;;554-555-0169;8/19/2006;0-1 Miles;North America;56;1;8;9;1968;51-60
25289;546;AW00025289;;Amanda;;Bradley;0;S;;F;amanda5@adventure-works.com;80000;0;0;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;0;1;6797 Almondtree Circle;;240-555-0134;12/26/2007;0-1 Miles;North America;56;1;1;9;1968;51-60
25290;545;AW00025290;;Jackson;;Mitchell;0;S;;M;jackson41@adventure-works.com;90000;4;4;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;1;5615 Detroit Ave.;;636-555-0168;12/28/2007;1-2 Miles;North America;56;1;23;10;1968;51-60
25291;616;AW00025291;;Marissa;;Griffin;0;M;;F;marissa16@adventure-works.com;90000;4;4;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;1;9903 Mt. Washington Way;;270-555-0131;6/22/2008;1-2 Miles;North America;56;0;26;4;1968;51-60
25293;542;AW00025293;;Eric;A;Gonzales;0;M;;M;eric24@adventure-works.com;80000;4;3;Bachelors;Licenciatura;Bac + 4;Management;Gesti¢n;Direction;1;0;237 El Centro;;157-555-0121;3/30/2008;1-2 Miles;North America;61;0;23;10;1963;61-70
25327;69;AW00025327;;Adam;;Simmons;0;M;;M;adam13@adventure-works.com;40000;3;3;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Clerical;Administrativo;Employ‚;1;0;4839 Ramsey Circle;;504-555-0140;12/23/2007;0-1 Miles;North America;49;0;12;5;1975;40-50
25329;310;AW00025329;;Jacquelyn;;Moreno;0;S;;F;jacquelyn6@adventure-works.com;40000;3;3;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Clerical;Administrativo;Employ‚;0;2;9347 Arlington Way;;174-555-0120;9/14/2007;0-1 Miles;North America;50;0;20;6;1974;40-50
25330;372;AW00025330;;Madison;T;Gonzales;0;M;;F;madison29@adventure-works.com;40000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;1;3967 Arlington Way;;736-555-0141;7/1/08;1-2 Miles;North America;95;0;21;9;1929;+90
25331;65;AW00025331;;James;;White;0;M;;M;james85@adventure-works.com;80000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;0;0;7727 Hitchcock;;317-555-0125;12/8/07;0-1 Miles;North America;58;0;2;10;1966;51-60
25333;536;AW00025333;;Robert;L;Coleman;0;S;;M;robert19@adventure-works.com;80000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;0;0;8477 Riverwood Circle;;284-555-0154;3/15/2008;0-1 Miles;North America;58;0;26;7;1966;51-60
25336;614;AW00025336;;Chase;L;Cook;0;S;;M;chase22@adventure-works.com;20000;3;0;Partial High School;Educaci¢n secundaria (en curso);Niveau bac;Clerical;Administrativo;Employ‚;1;2;6560 Chaparral Court;;485-555-0158;10/28/2007;1-2 Miles;North America;70;0;21;8;1954;61-70
25337;545;AW00025337;;Megan;R;Washington;0;S;;F;megan62@adventure-works.com;20000;3;0;Partial High School;Educaci¢n secundaria (en curso);Niveau bac;Clerical;Administrativo;Employ‚;0;2;8751 Norse Drive;;381-555-0127;8/4/07;1-2 Miles;North America;70;0;17;10;1954;61-70
25338;546;AW00025338;;Jason;;Perez;0;S;;M;jason33@adventure-works.com;20000;3;0;Partial High School;Educaci¢n secundaria (en curso);Niveau bac;Clerical;Administrativo;Employ‚;1;2;5795 Birch Bark Road;;350-555-0172;11/2/07;1-2 Miles;North America;70;0;12;10;1954;61-70
25339;329;AW00025339;;Adrian;;Rivera;0;M;;M;adrian17@adventure-works.com;40000;1;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Clerical;Administrativo;Employ‚;1;1;1495 Linnet Court;;383-555-0116;9/20/2007;0-1 Miles;North America;70;1;13;4;1954;61-70
25340;53;AW00025340;;Adrian;C;James;0;S;;M;adrian1@adventure-works.com;20000;3;0;Partial High School;Educaci¢n secundaria (en curso);Niveau bac;Clerical;Administrativo;Employ‚;0;2;891 Melinda Court;;156-555-0142;5/21/2008;0-1 Miles;North America;69;0;21;11;1955;61-70
25341;331;AW00025341;;Kaitlyn;J;Cook;0;S;;F;kaitlyn51@adventure-works.com;20000;3;0;Partial High School;Educaci¢n secundaria (en curso);Niveau bac;Clerical;Administrativo;Employ‚;0;2;5436 Via Del Sol;;725-555-0122;12/28/2007;0-1 Miles;North America;69;0;25;5;1955;61-70
25342;627;AW00025342;;Seth;M;Hill;0;S;;M;seth30@adventure-works.com;20000;3;0;Partial High School;Educaci¢n secundaria (en curso);Niveau bac;Clerical;Administrativo;Employ‚;0;2;2998 Brook Street;;157-555-0143;11/5/07;0-1 Miles;North America;69;0;7;10;1955;61-70
25343;343;AW00025343;;Carol;L;Simmons;0;S;;F;carol21@adventure-works.com;20000;3;0;Partial High School;Educaci¢n secundaria (en curso);Niveau bac;Clerical;Administrativo;Employ‚;1;2;8841 Thornwood Dr.;;695-555-0140;10/9/07;1-2 Miles;North America;69;0;23;9;1955;61-70
25344;626;AW00025344;;Thomas;;Baker;0;M;;M;thomas52@adventure-works.com;30000;1;0;High School;Educaci¢n secundaria;Bac + 2;Clerical;Administrativo;Employ‚;1;1;5185 Relis Valley Road;;289-555-0149;4/20/2008;2-5 Miles;North America;69;1;25;1;1955;61-70
25345;339;AW00025345;;Olivia;B;Powell;0;S;;F;olivia54@adventure-works.com;20000;3;0;Partial High School;Educaci¢n secundaria (en curso);Niveau bac;Clerical;Administrativo;Employ‚;1;2;5118 Boxwood Dr.;;152-555-0127;3/12/08;1-2 Miles;North America;68;0;12;2;1956;61-70
25346;631;AW00025346;;Ian;;Gonzalez;0;S;;M;ian32@adventure-works.com;20000;3;0;Partial High School;Educaci¢n secundaria (en curso);Niveau bac;Clerical;Administrativo;Employ‚;1;2;1901 Delaware Drive;;364-555-0127;7/14/2008;1-2 Miles;North America;68;0;12;8;1956;61-70
25347;50;AW00025347;;Judith;D;Reed;0;S;;F;judith5@adventure-works.com;20000;3;0;Partial High School;Educaci¢n secundaria (en curso);Niveau bac;Clerical;Administrativo;Employ‚;0;2;6702 Woodsworth Lane;;220-555-0118;10/16/2007;0-1 Miles;North America;67;0;2;12;1956;61-70
25348;358;AW00025348;;Angela;M;Wood;0;S;;F;angela4@adventure-works.com;30000;2;0;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;0;2;273 Pleasant Hill Road;;299-555-0187;11/5/07;0-1 Miles;North America;68;0;18;7;1956;61-70
25350;301;AW00025350;;Alberto;;Alonso;0;M;;M;alberto9@adventure-works.com;20000;2;1;Partial High School;Educaci¢n secundaria (en curso);Niveau bac;Clerical;Administrativo;Employ‚;1;2;1369 Rambling Lane;;875-555-0149;3/15/2008;1-2 Miles;North America;67;0;24;2;1957;61-70
25351;545;AW00025351;;Jordan;;Phillips;0;M;;F;jordan34@adventure-works.com;20000;2;1;Partial High School;Educaci¢n secundaria (en curso);Niveau bac;Clerical;Administrativo;Employ‚;1;2;5871 Matterhorn Court;;983-555-0198;10/7/07;0-1 Miles;North America;67;0;23;10;1957;61-70
25352;542;AW00025352;;Brandon;S;Martinez;0;M;;M;brandon44@adventure-works.com;20000;2;1;Partial High School;Educaci¢n secundaria (en curso);Niveau bac;Clerical;Administrativo;Employ‚;0;2;843 Camino Verde Cr.;;327-555-0193;3/6/08;0-1 Miles;North America;67;0;14;2;1957;61-70
25354;385;AW00025354;;Kevin;A;Hughes;0;S;;M;kevin14@adventure-works.com;20000;2;1;Partial High School;Educaci¢n secundaria (en curso);Niveau bac;Clerical;Administrativo;Employ‚;1;2;4660 Cape Cod Way;;876-555-0174;5/31/2008;1-2 Miles;North America;67;0;17;8;1957;61-70
25357;302;AW00025357;;Marcus;E;Foster;0;M;;M;marcus66@adventure-works.com;20000;2;1;Partial High School;Educaci¢n secundaria (en curso);Niveau bac;Clerical;Administrativo;Employ‚;0;2;4525 El Pueblo Pl.;;327-555-0132;4/10/08;0-1 Miles;North America;67;0;23;7;1957;61-70
25358;553;AW00025358;;Jade;;Torres;0;S;;F;jade3@adventure-works.com;20000;2;1;Partial High School;Educaci¢n secundaria (en curso);Niveau bac;Clerical;Administrativo;Employ‚;1;2;2897 Stonehedge Dr;;600-555-0119;1/18/2008;1-2 Miles;North America;67;0;10;2;1957;61-70
25359;337;AW00025359;;Alex;D;Young;0;S;;M;alex47@adventure-works.com;30000;2;0;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;2748 Adelaide St.;;376-555-0141;11/23/2007;1-2 Miles;North America;67;0;27;5;1957;61-70
25360;338;AW00025360;;Mason;A;James;0;M;;M;mason9@adventure-works.com;30000;2;0;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;2234 Teakwood Dr.;;590-555-0119;4/15/2008;1-2 Miles;North America;67;0;19;3;1957;61-70
25361;60;AW00025361;;Haley;T;Ross;0;S;;F;haley23@adventure-works.com;30000;2;0;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;0;2;8068 Villageoaks Dr.;;242-555-0176;8/5/06;0-1 Miles;North America;66;1;21;6;1958;61-70
25363;62;AW00025363;;Alexandria;E;Gray;0;M;;F;alexandria29@adventure-works.com;30000;2;0;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;1366 Hunt Dr;;880-555-0176;8/11/06;1-2 Miles;North America;66;1;19;2;1958;61-70
25364;626;AW00025364;;Isaac;;Rogers;0;M;;M;isaac19@adventure-works.com;30000;2;0;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;407 Roxie Lane;;673-555-0153;5/16/2008;1-2 Miles;North America;66;1;3;7;1958;61-70
25366;322;AW00025366;;Eduardo;L;Bailey;0;M;;M;eduardo83@adventure-works.com;40000;1;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Clerical;Administrativo;Employ‚;1;1;9457 Mendocino Dr.;;617-555-0175;9/17/2007;1-2 Miles;North America;66;1;15;2;1958;61-70
25367;64;AW00025367;;Abigail;;Torres;0;M;;F;abigail18@adventure-works.com;40000;2;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Clerical;Administrativo;Employ‚;0;1;682 Ambush Dr..;;540-555-0193;7/1/08;0-1 Miles;North America;65;0;6;8;1959;61-70
25368;637;AW00025368;;Blake;;Baker;0;S;;M;blake34@adventure-works.com;40000;2;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Clerical;Administrativo;Employ‚;1;1;7550 Carzino Ct;# 1;455-555-0126;10/6/07;1-2 Miles;North America;65;1;4;7;1959;61-70
25369;325;AW00025369;;Evan;G;Cox;0;S;;M;evan11@adventure-works.com;40000;2;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Clerical;Administrativo;Employ‚;0;1;3463 Bel Air Dr.;;287-555-0197;3/9/08;0-1 Miles;North America;65;0;7;4;1959;61-70
25370;641;AW00025370;;Erin;S;Bailey;0;S;;F;erin20@adventure-works.com;40000;2;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Clerical;Administrativo;Employ‚;0;1;4407 Hobby Court;;172-555-0119;10/22/2007;1-2 Miles;North America;65;1;21;11;1959;61-70
25374;314;AW00025374;;Ana;;Powell;0;S;;F;ana8@adventure-works.com;40000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;8027 Blue Cr;;571-555-0162;12/31/2007;1-2 Miles;North America;51;0;12;2;1973;51-60
25375;372;AW00025375;;Carson;J;Flores;0;M;;M;carson11@adventure-works.com;50000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;8641 B Southampton Rd.;;148-555-0177;7/25/2008;1-2 Miles;North America;52;0;21;3;1972;51-60
25376;339;AW00025376;;Alexis;S;Griffin;0;M;;F;alexis44@adventure-works.com;50000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;1920 E St.;;163-555-0173;6/9/08;1-2 Miles;North America;52;0;6;5;1972;51-60
25379;609;AW00025379;;Hailey;M;Young;0;M;;F;hailey63@adventure-works.com;50000;1;1;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;590 Raven Court;;798-555-0179;10/31/2007;2-5 Miles;North America;52;1;8;4;1972;51-60
25380;642;AW00025380;;Seth;D;Gonzales;0;M;;M;seth65@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;2560 B Eagle Peak Rd.;;805-555-0145;10/19/2007;2-5 Miles;North America;52;1;9;8;1972;51-60
25381;310;AW00025381;;Dylan;H;Li;0;S;;M;dylan26@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;0;0;2768 Baltic Sea Ct;;114-555-0160;10/14/2007;0-1 Miles;North America;52;1;6;1;1972;51-60
25382;311;AW00025382;;Richard;L;Hughes;0;S;;M;richard66@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;0;0;4951 Carlos Dr.;;452-555-0132;10/1/07;0-1 Miles;North America;52;1;19;3;1972;51-60
25383;618;AW00025383;;Nathan;;Walker;0;M;;M;nathan59@adventure-works.com;40000;1;1;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;1028 Indigo Ct.;;556-555-0137;10/12/07;2-5 Miles;North America;54;1;11;3;1970;51-60
25384;335;AW00025384;;Maria;D;Cooper;0;M;;F;maria11@adventure-works.com;40000;1;1;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;3082 Heritage Oaks;;226-555-0149;10/1/07;2-5 Miles;North America;54;1;15;1;1970;51-60
25385;314;AW00025385;;Destiny;K;Torres;0;M;;F;destiny39@adventure-works.com;40000;1;1;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;1;811 Via Cordona;;286-555-0114;10/4/07;2-5 Miles;North America;54;1;5;4;1970;51-60
25386;316;AW00025386;;Alexis;S;Perry;0;M;;F;alexis30@adventure-works.com;40000;1;1;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;1;8675 Linnet Court;;478-555-0113;11/15/2007;2-5 Miles;North America;54;1;14;5;1970;51-60
25387;635;AW00025387;;Stephanie;E;Brooks;0;S;;F;stephanie25@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;0;0;7650 Bonita Ave.;;404-555-0112;11/16/2007;0-1 Miles;North America;54;1;1;6;1970;51-60
25390;298;AW00025390;;Samantha;;Powell;0;M;;F;samantha34@adventure-works.com;60000;2;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;8909 Chestnut Ave.;;649-555-0136;11/6/07;2-5 Miles;North America;55;1;28;5;1969;51-60
25391;322;AW00025391;;Morgan;J;Murphy;0;S;;F;morgan53@adventure-works.com;60000;2;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;0;0;6681 Pestana Way;;216-555-0146;11/30/2007;0-1 Miles;North America;55;1;25;3;1969;51-60
25392;641;AW00025392;;Joseph;L;Moore;0;S;;M;joseph14@adventure-works.com;60000;2;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;4852 Chaparral Court;;986-555-0159;12/12/07;2-5 Miles;North America;55;1;4;10;1969;51-60
25393;66;AW00025393;;Lucas;J;Cox;0;M;;M;lucas82@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;8325 Glenhaven Ave. S.;;412-555-0191;8/27/2006;2-5 Miles;North America;52;1;14;12;1971;51-60
25394;539;AW00025394;;Anthony;J;Garcia;0;M;;M;anthony2@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;1537 Teakwood Court;;822-555-0149;12/2/07;2-5 Miles;North America;53;1;4;11;1971;51-60
25395;638;AW00025395;;Paige;K;Flores;0;S;;F;paige11@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;9126 Jamie Way;;155-555-0140;12/5/07;2-5 Miles;North America;53;1;3;11;1971;51-60
25396;315;AW00025396;;Xavier;G;Ramirez;0;S;;M;xavier73@adventure-works.com;70000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;0;0;4451 Argonne Dr.;;436-555-0119;12/30/2007;0-1 Miles;North America;53;1;20;2;1971;51-60
25398;358;AW00025398;;Thomas;K;Jones;0;S;;M;thomas63@adventure-works.com;70000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;0;0;3152 Torino Court;;678-555-0129;12/6/07;0-1 Miles;North America;53;1;24;6;1971;51-60
