CustomerKey;GeographyKey;CustomerAlternateKey;Title;FirstName;MiddleName;LastName;NameStyle;BirthDate;MaritalStatus;Suffix;Gender;EmailAddress;YearlyIncome;TotalChildren;NumberChildrenAtHome;EnglishEducation;SpanishEducation;FrenchEducation;EnglishOccupation;SpanishOccupation;FrenchOccupation;HouseOwnerFlag;NumberCarsOwned;AddressLine1;AddressLine2;Phone;DateFirstPurchase;CommuteDistance;Region;Age;BikeBuyer
28591;322;AW00028591;None;Mary;E;Collins;0;1955-08-14;S;None;F;mary16@adventure-works.com;20000;3;0;Partial High School;Educaci¢n secundaria (en curso);Niveau bac;Clerical;Administrativo;Employ‚;0;2;5569 Hummingbird Ct.;None;938-555-0135;1/28/2008;0-1 Miles;North America;69;0
28592;361;AW00028592;None;Alyssa;K;Johnson;0;1955-07-24;S;None;F;alyssa1@adventure-works.com;20000;3;0;Partial High School;Educaci¢n secundaria (en curso);Niveau bac;Clerical;Administrativo;Employ‚;0;2;1820 Fox Way;None;544-555-0113;6/16/2008;1-2 Miles;North America;69;0
28593;345;AW00028593;None;Faith;None;Peterson;0;1955-01-07;S;None;F;faith26@adventure-works.com;20000;3;0;Partial High School;Educaci¢n secundaria (en curso);Niveau bac;Clerical;Administrativo;Employ‚;0;2;8375 Mink Court;None;349-555-0113;6/15/2008;1-2 Miles;North America;69;0
28595;335;AW00028595;None;Xavier;C;James;0;1955-02-09;S;None;M;xavier65@adventure-works.com;20000;3;0;Partial High School;Educaci¢n secundaria (en curso);Niveau bac;Clerical;Administrativo;Employ‚;0;2;3881 Nottingham Pl.;None;117-555-0129;10/11/07;0-1 Miles;North America;69;0
28596;355;AW00028596;None;Haley;L;Butler;0;1955-10-05;S;None;F;haley33@adventure-works.com;20000;3;0;Partial High School;Educaci¢n secundaria (en curso);Niveau bac;Clerical;Administrativo;Employ‚;0;2;6919 Tosca Way;None;951-555-0141;6/16/2008;1-2 Miles;North America;69;0
28598;359;AW00028598;None;Wyatt;A;Russell;0;1955-06-13;M;None;M;wyatt69@adventure-works.com;30000;1;0;High School;Educaci¢n secundaria;Bac + 2;Clerical;Administrativo;Employ‚;1;1;9189 Shannon Ln.;None;503-555-0135;10/3/05;2-5 Miles;North America;69;1
28600;71;AW00028600;None;Destiny;L;Clark;0;1955-02-26;S;None;F;destiny17@adventure-works.com;30000;1;0;High School;Educaci¢n secundaria;Bac + 2;Clerical;Administrativo;Employ‚;0;2;6478 Pierce Ct;None;695-555-0137;10/1/07;1-2 Miles;North America;69;0
28601;348;AW00028601;None;Christian;None;Gonzales;0;1955-12-04;S;None;M;christian4@adventure-works.com;30000;1;0;High School;Educaci¢n secundaria;Bac + 2;Clerical;Administrativo;Employ‚;0;2;6375 St. Germain Lane;None;595-555-0112;10/5/07;1-2 Miles;North America;68;0
28604;536;AW00028604;None;Allison;M;James;0;1956-06-03;S;None;F;allison6@adventure-works.com;20000;3;0;Partial High School;Educaci¢n secundaria (en curso);Niveau bac;Clerical;Administrativo;Employ‚;0;2;6567 Pine Valley Rd;None;889-555-0185;8/9/07;0-1 Miles;North America;68;0
28605;325;AW00028605;None;Caleb;D;Coleman;0;1956-09-23;S;None;M;caleb2@adventure-works.com;20000;3;0;Partial High School;Educaci¢n secundaria (en curso);Niveau bac;Clerical;Administrativo;Employ‚;0;2;8131 Mission Drive;None;663-555-0163;2/23/2008;0-1 Miles;North America;68;0
28606;348;AW00028606;None;Joshua;A;Wilson;0;1956-04-04;S;None;M;joshua9@adventure-works.com;20000;3;0;Partial High School;Educaci¢n secundaria (en curso);Niveau bac;Clerical;Administrativo;Employ‚;0;2;371 Ahneita Dr.;None;268-555-0188;9/12/07;0-1 Miles;North America;68;0
28611;548;AW00028611;None;Christian;C;Alexander;0;1956-12-01;S;None;M;christian6@adventure-works.com;30000;2;0;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;3985 Jacqueline Drive;None;106-555-0116;9/17/2007;1-2 Miles;North America;67;0
28612;301;AW00028612;None;Gabriel;R;Roberts;0;1956-07-15;S;None;M;gabriel34@adventure-works.com;30000;2;0;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;6389 Sandview Dr.;None;544-555-0112;12/15/2007;1-2 Miles;North America;68;0
28613;616;AW00028613;None;James;D;Campbell;0;1956-06-20;M;None;M;james56@adventure-works.com;30000;2;0;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;4465 Bundros Court;None;123-555-0142;5/28/2008;1-2 Miles;North America;68;0
28614;641;AW00028614;None;Luis;A;Jenkins;0;1957-05-15;S;None;M;luis5@adventure-works.com;20000;2;1;Partial High School;Educaci¢n secundaria (en curso);Niveau bac;Clerical;Administrativo;Employ‚;1;2;773 Mt. Wilson Place;None;197-555-0199;11/16/2007;1-2 Miles;North America;67;0
28615;543;AW00028615;None;Jonathan;H;Flores;0;1957-06-11;M;None;M;jonathan12@adventure-works.com;20000;2;1;Partial High School;Educaci¢n secundaria (en curso);Niveau bac;Clerical;Administrativo;Employ‚;1;2;5292 Blue Ridge Drive;None;137-555-0157;11/4/07;1-2 Miles;North America;67;0
28616;361;AW00028616;None;Sarah;None;Harris;0;1957-07-08;S;None;F;sarah16@adventure-works.com;30000;2;0;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;2085 Westwood Dr.;None;271-555-0131;6/5/08;1-2 Miles;North America;67;0
28617;616;AW00028617;None;Noah;A;Davis;0;1957-06-27;S;None;M;noah62@adventure-works.com;30000;2;0;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;0;2;3441 Brandywine Way;None;861-555-0138;6/19/2008;0-1 Miles;North America;67;0
28620;53;AW00028620;None;Cole;None;Richardson;0;1958-09-03;M;None;M;cole11@adventure-works.com;30000;2;0;High School;Educaci¢n secundaria;Bac + 2;Skilled Manual;Obrero especializado;Technicien;1;2;3543 Lori Dr.;None;455-555-0149;2/11/06;1-2 Miles;North America;66;1
28622;326;AW00028622;None;Julia;V;Cooper;0;1958-09-13;M;None;F;julia53@adventure-works.com;40000;1;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Clerical;Administrativo;Employ‚;1;1;6916 Azores;None;370-555-0185;2/16/2008;0-1 Miles;North America;66;0
28623;368;AW00028623;None;Marcus;P;Turner;0;1958-03-04;M;None;M;marcus42@adventure-works.com;40000;1;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Clerical;Administrativo;Employ‚;0;1;702 Candle Dr;None;333-555-0169;9/23/2007;0-1 Miles;North America;66;0
28624;51;AW00028624;None;Carson;S;Jenkins;0;1958-07-25;S;None;M;carson5@adventure-works.com;40000;2;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Clerical;Administrativo;Employ‚;1;1;2140 Clifford Court;None;345-555-0199;2/17/2006;1-2 Miles;North America;66;1
28625;638;AW00028625;None;Logan;None;Griffin;0;1959-01-12;S;None;M;logan21@adventure-works.com;40000;2;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Clerical;Administrativo;Employ‚;0;1;764 Quail Court;None;959-555-0176;11/27/2005;1-2 Miles;North America;65;1
28626;62;AW00028626;None;Bailey;J;Hernandez;0;1959-02-24;S;None;F;bailey38@adventure-works.com;40000;2;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Clerical;Administrativo;Employ‚;0;1;990 Bernauer;None;448-555-0144;2/26/2006;1-2 Miles;North America;65;1
28627;374;AW00028627;None;Edward;M;Collins;0;1959-06-22;S;None;M;edward21@adventure-works.com;40000;2;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Clerical;Administrativo;Employ‚;0;1;79 Montana;None;591-555-0122;11/4/05;1-2 Miles;North America;65;1
28628;611;AW00028628;None;Courtney;None;Phillips;0;1959-01-06;S;None;F;courtney3@adventure-works.com;40000;2;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Clerical;Administrativo;Employ‚;0;1;433 Marsh Drive;None;230-555-0178;11/8/05;1-2 Miles;North America;65;1
28629;298;AW00028629;None;Cynthia;None;Madan;0;1959-08-06;M;None;F;cynthia12@adventure-works.com;40000;2;0;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Clerical;Administrativo;Employ‚;0;1;682 Ada Dr.;None;590-555-0164;11/11/05;0-1 Miles;North America;65;1
28631;54;AW00028631;None;Isaiah;None;Phillips;0;1972-09-19;S;None;M;isaiah29@adventure-works.com;50000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;0;0;3010 Ward Court;None;455-555-0180;8/14/2007;0-1 Miles;North America;52;0
28632;536;AW00028632;None;Kathryn;None;Nath;0;1973-09-11;M;None;F;kathryn16@adventure-works.com;40000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;5178 Elm Road;None;349-555-0185;11/5/07;1-2 Miles;North America;51;0
28633;634;AW00028633;None;Christina;None;Howard;0;1973-07-26;S;None;F;christina9@adventure-works.com;40000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;6790 Edward Avenue;None;146-555-0185;10/29/2007;1-2 Miles;North America;51;0
28634;548;AW00028634;None;Nathan;None;Mitchell;0;1973-03-22;S;None;M;nathan39@adventure-works.com;40000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;6786 Pheasant Circle;None;225-555-0159;7/26/2008;1-2 Miles;North America;51;0
28636;322;AW00028636;None;Victoria;None;Bryant;0;1973-03-26;M;None;F;victoria64@adventure-works.com;40000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;4822 Center Street;None;230-555-0189;6/28/2008;0-1 Miles;North America;51;0
28637;329;AW00028637;None;Brandon;None;Lee;0;1973-04-07;M;None;M;brandon52@adventure-works.com;40000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;0;0;2725 Deerwood Court;None;735-555-0123;3/27/2008;0-1 Miles;North America;51;0
28638;331;AW00028638;None;Alexandra;S;Thompson;0;1973-06-11;S;None;F;alexandra79@adventure-works.com;40000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;3318 N. 8th St.;None;557-555-0127;10/9/07;1-2 Miles;North America;51;0
28639;336;AW00028639;None;Jacqueline;None;Morgan;0;1973-10-24;M;None;F;jacqueline37@adventure-works.com;40000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;3936 Cedar Point Loop;None;113-555-0176;12/28/2007;0-1 Miles;North America;51;0
28641;547;AW00028641;None;Brittany;None;Butler;0;1971-01-16;M;None;F;brittany12@adventure-works.com;50000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;7845 Arcadia Place;None;474-555-0125;3/11/08;0-1 Miles;North America;53;0
28642;310;AW00028642;None;Lauren;None;Ward;0;1971-07-05;M;None;F;lauren13@adventure-works.com;50000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;1926 Fish Dr.;None;137-555-0119;12/15/2007;0-1 Miles;North America;53;0
28643;372;AW00028643;None;Xavier;None;Gray;0;1971-05-13;M;None;M;xavier72@adventure-works.com;50000;1;1;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;3338 Stillwater Ct.;None;230-555-0120;11/19/2005;0-1 Miles;North America;53;1
28646;59;AW00028646;None;Alexis;None;Moore;0;1972-06-01;M;None;F;alexis7@adventure-works.com;50000;1;1;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;4210 Bundros Court;None;809-555-0120;2/20/2006;1-2 Miles;North America;52;1
28647;60;AW00028647;None;Hannah;E;Foster;0;1972-09-09;M;None;F;hannah37@adventure-works.com;50000;1;1;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;3754 Olive Ave.;None;950-555-0181;2/20/2006;1-2 Miles;North America;52;1
28648;62;AW00028648;None;Dylan;L;Harris;0;1972-04-24;M;None;M;dylan43@adventure-works.com;50000;1;1;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;1876 Clemson Court;None;774-555-0110;2/1/06;1-2 Miles;North America;52;1
28649;302;AW00028649;None;Nathan;M;Martinez;0;1972-10-12;S;None;M;nathan51@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;423 East 33rd Street;None;195-555-0163;11/24/2005;2-5 Miles;North America;52;1
28650;347;AW00028650;None;Jessica;L;Clark;0;1970-02-06;M;None;F;jessica67@adventure-works.com;40000;1;1;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;0;3817 Green Hill Rd.;None;994-555-0197;11/8/05;2-5 Miles;North America;54;1
28651;299;AW00028651;None;Lauren;None;Brown;0;1970-02-10;M;None;F;lauren22@adventure-works.com;40000;1;1;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;1;5409 South St.;None;549-555-0126;11/12/05;0-1 Miles;North America;54;1
28652;51;AW00028652;None;Mariah;J;Murphy;0;1970-06-23;M;None;F;mariah39@adventure-works.com;40000;1;1;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;1;904 Bales Court;None;150-555-0123;3/12/06;0-1 Miles;North America;54;1
28653;300;AW00028653;None;Grace;None;Williams;0;1970-09-09;M;None;F;grace1@adventure-works.com;40000;1;1;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;1;7371 Diehl Way;None;249-555-0113;11/2/05;0-1 Miles;North America;54;1
28654;548;AW00028654;None;Miguel;W;Nelson;0;1970-07-08;M;None;M;miguel35@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;97 Hermosa;None;617-555-0129;11/8/05;2-5 Miles;North America;54;1
28656;63;AW00028656;None;Lucas;C;Murphy;0;1969-05-22;M;None;M;lucas86@adventure-works.com;60000;2;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;0;0;8759 Arnold Dr.;None;927-555-0117;3/1/06;0-1 Miles;North America;55;1
28658;334;AW00028658;None;Jasmine;E;Bailey;0;1969-05-20;S;None;F;jasmine27@adventure-works.com;60000;2;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;0;0;8115 Royal Links Ct;None;765-555-0175;11/10/05;0-1 Miles;North America;55;1
28660;536;AW00028660;None;Justin;None;Anderson;0;1971-11-15;S;None;M;justin29@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;8459 Silver Oaks Place;None;984-555-0181;11/1/05;2-5 Miles;North America;53;1
28661;626;AW00028661;None;Dalton;None;Ward;0;1971-04-10;S;None;M;dalton74@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;0;0;9437 Cambridge Dr.;None;769-555-0137;11/29/2005;0-1 Miles;North America;53;1
28662;331;AW00028662;None;Isaiah;None;Murphy;0;1971-07-21;S;None;M;isaiah14@adventure-works.com;70000;3;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;0;0;9290 Saclan Terrace;None;164-555-0176;11/2/05;0-1 Miles;North America;53;1
28663;68;AW00028663;None;Marcus;J;Coleman;0;1969-06-04;S;None;M;marcus55@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;0;0;4310 Chickpea Ct.;None;119-555-0180;7/6/06;0-1 Miles;North America;55;1
28666;611;AW00028666;None;Kelvin;R;Zhu;0;1968-10-21;M;None;M;kelvin32@adventure-works.com;70000;2;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;1;7603 Bayview Ct.;None;235-555-0118;11/8/05;2-5 Miles;North America;56;1
28668;60;AW00028668;None;Jeremy;None;Parker;0;1967-09-08;S;None;M;jeremy18@adventure-works.com;40000;0;0;Bachelors;Licenciatura;Bac + 4;Professional;Profesional;Cadre;0;1;1811 Cashew Lane;None;971-555-0136;9/24/2007;0-1 Miles;North America;57;0
28669;49;AW00028669;None;Jordan;L;Carter;0;1970-07-09;S;None;M;jordan64@adventure-works.com;60000;1;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;0;0;2341 Peachwillow;None;623-555-0126;7/26/2006;0-1 Miles;North America;54;1
28672;338;AW00028672;None;Blake;None;Johnson;0;1970-09-27;S;None;M;blake0@adventure-works.com;70000;4;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;9068 Muir Road;None;993-555-0128;11/7/05;2-5 Miles;North America;54;1
28673;339;AW00028673;None;Arianna;H;Reed;0;1970-06-08;M;None;F;arianna42@adventure-works.com;70000;4;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;0;0;6810 San Vincente Drive;None;510-555-0172;11/30/2005;0-1 Miles;North America;54;1
28674;369;AW00028674;None;Nathan;D;Yang;0;1970-07-17;M;None;M;nathan24@adventure-works.com;80000;2;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;102 Vista Place;None;148-555-0190;11/25/2005;0-1 Miles;North America;54;1
28675;383;AW00028675;None;Angel;N;Mitchell;0;1967-09-09;S;None;M;angel34@adventure-works.com;60000;2;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;1;1;8900 Escobar;None;533-555-0124;11/8/05;2-5 Miles;North America;57;1
28676;301;AW00028676;None;Alex;L;Bailey;0;1967-10-20;S;None;M;alex20@adventure-works.com;60000;2;2;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;0;1;215 Denkinger Court;None;626-555-0166;11/21/2005;0-1 Miles;North America;57;1
28678;611;AW00028678;Mr.;Ben;None;Adams;0;1966-05-03;S;None;M;ben2@adventure-works.com;80000;3;3;Bachelors;Licenciatura;Bac + 4;Skilled Manual;Obrero especializado;Technicien;0;1;1534 Land Ave;None;182-555-0100;11/24/2005;0-1 Miles;North America;58;1
28680;545;AW00028680;None;Hannah;R;Brown;0;1966-10-09;S;None;F;hannah5@adventure-works.com;60000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;0;0;8358 Lightwood Drive;None;956-555-0121;4/26/2008;0-1 Miles;North America;58;0
28681;627;AW00028681;None;Victoria;E;Johnson;0;1966-03-18;M;None;F;victoria2@adventure-works.com;60000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Professional;Profesional;Cadre;1;0;3785 Treat Blvd.;None;958-555-0186;5/6/08;2-5 Miles;North America;58;0
28760;539;AW00028760;None;Lucas;None;Hall;0;1975-11-20;M;None;M;lucas38@adventure-works.com;40000;3;3;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Clerical;Administrativo;Employ‚;1;0;9763 Maricopa;None;747-555-0158;6/9/08;1-2 Miles;North America;49;0
28761;315;AW00028761;None;Robert;None;Campbell;0;1975-10-19;S;None;M;robert50@adventure-works.com;40000;3;3;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Clerical;Administrativo;Employ‚;0;0;5232 Fourth St.;None;348-555-0160;11/5/05;0-1 Miles;North America;49;1
28762;546;AW00028762;None;Aaron;None;Henderson;0;1974-11-12;M;None;M;aaron4@adventure-works.com;40000;3;3;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Clerical;Administrativo;Employ‚;1;2;3098 Seabourne Ct;None;355-555-0171;7/5/08;1-2 Miles;North America;50;0
28763;302;AW00028763;None;Mohamed;C;Pal;0;1974-07-23;S;None;F;mohamed0@adventure-works.com;40000;3;3;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Clerical;Administrativo;Employ‚;1;2;8299 Darlene Drive;None;842-555-0111;11/16/2005;1-2 Miles;North America;50;1
28765;358;AW00028765;None;Abigail;A;Gonzales;0;1974-02-25;M;None;F;abigail42@adventure-works.com;50000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;4451 Larkin Dr.;None;737-555-0112;11/11/05;1-2 Miles;North America;50;1
28766;41;AW00028766;None;Joe;F;Alonso;0;1975-02-03;S;None;M;joe31@adventure-works.com;40000;3;3;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Clerical;Administrativo;Employ‚;1;2;6155 Vist Oak Dr;None;707-555-0192;7/8/06;1-2 Miles;North America;49;1
28767;49;AW00028767;None;Gilbert;L;Hu;0;1975-08-27;M;None;M;gilbert18@adventure-works.com;40000;3;3;Partial College;Estudios universitarios (en curso);Baccalaur‚at;Clerical;Administrativo;Employ‚;1;2;740 Royal Links Circle;None;733-555-0112;11/27/2007;1-2 Miles;North America;49;0
28770;552;AW00028770;None;Sebastian;C;James;0;1966-07-02;M;None;M;sebastian0@adventure-works.com;80000;0;0;Graduate Degree;Estudios de postgrado;Bac + 3;Skilled Manual;Obrero especializado;Technicien;1;0;3627 William Way;None;378-555-0117;11/13/2005;1-2 Miles;North America;58;1
28771;64;AW00028771;None;Katherine;None;Russell;0;1954-08-08;S;None;F;katherine46@adventure-works.com;20000;3;0;Partial High School;Educaci¢n secundaria (en curso);Niveau bac;Manual;Obrero;Ouvrier;0;2;3207 Mario Way;None;758-555-0143;6/28/2008;0-1 Miles;North America;70;0
